CrimeId;OriginalCrimeTypeName;OffenseDate;CallTime;CallDateTime;Disposition;Address;City;State;AgencyId;Range;AddressType
160920155;Suspicious Person;2016-04-01T00:00:00;1:38;2016-04-01T01:38:00;HAN;1400 Block Of Market St;San Francisco;CA;1;;Premise Address
160920158;Silent Alarm;2016-04-01T00:00:00;1:40;2016-04-01T01:40:00;UTL;300 Block Of The Embarcadero Nor;San Francisco;CA;1;;Common Location
160920159;811;2016-04-01T00:00:00;1:43;2016-04-01T01:43:00;GOA;Haight St/clayton St;San Francisco;CA;1;;Intersection
160920160;Trespasser;2016-04-01T00:00:00;1:43;2016-04-01T01:43:00;HAN;200 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160920161;Traffic Stop;2016-04-01T00:00:00;1:44;2016-04-01T01:44:00;CIT;Golden Gate Av/jones St;San Francisco;CA;1;;Intersection
160920162;Casing;2016-04-01T00:00:00;1:42;2016-04-01T01:42:00;UTL;1300 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920163;Intoxicated Person;2016-04-01T00:00:00;1:45;2016-04-01T01:45:00;ADV;4th Av/geary Bl;San Francisco;CA;1;;Intersection
160920164;Suspicious Person;2016-04-01T00:00:00;1:46;2016-04-01T01:46:00;ADV;Polk St/bush St;San Francisco;CA;1;;Intersection
160920165;Audible Alarm;2016-04-01T00:00:00;1:45;2016-04-01T01:45:00;PAS;2500 Block Of Griffith St;San Francisco;CA;1;;Premise Address
160920166;Poss;2016-04-01T00:00:00;1:43;2016-04-01T01:43:00;ND;1000 Block Of Steiner St;San Francisco;CA;1;;Premise Address
160920167;Suspicious Vehicle;2016-04-01T00:00:00;1:46;2016-04-01T01:46:00;HAN;Bush St/gough St;San Francisco;CA;1;;Intersection
160920168;Traffic Stop;2016-04-01T00:00:00;1:46;2016-04-01T01:46:00;ND;Mission St/excelsior Av;San Francisco;CA;1;;Intersection
160920169;Loud Music;2016-04-01T00:00:00;1:45;2016-04-01T01:45:00;ADV;500 Block Of South Van Ness Av;San Francisco;CA;1;;Premise Address
160920170;Prowler;2016-04-01T00:00:00;1:49;2016-04-01T01:49:00;GOA;700 Block Of Eddy St;San Francisco;CA;1;;Premise Address
160920171;Shots Fired;2016-04-01T00:00:00;1:48;2016-04-01T01:48:00;Not recorded;100 Block Of Wabash Tr;San Francisco;CA;1;;Premise Address
160920172;Shooting;2016-04-01T00:00:00;1:49;2016-04-01T01:49:00;REP;0 Block Of Teddy Av;San Francisco;CA;1;;Premise Address
160920175;594;2016-04-01T00:00:00;1:49;2016-04-01T01:49:00;GOA;1800 Block Of Divisadero St;San Francisco;CA;1;;Premise Address
160920178;915;2016-04-01T00:00:00;1:52;2016-04-01T01:52:00;UTL;Shannon St/geary St;San Francisco;CA;1;;Intersection
160920179;Traffic Stop;2016-04-01T00:00:00;1:54;2016-04-01T01:54:00;CIT;10th St/bryant St;San Francisco;CA;1;;Intersection
160920181;Citizen Arrest;2016-04-01T00:00:00;1:54;2016-04-01T01:54:00;HAN;3400 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920182;Passing Call;2016-04-01T00:00:00;1:55;2016-04-01T01:55:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160920183;Fight No Weapon Dv;2016-04-01T00:00:00;1:54;2016-04-01T01:54:00;HAN;100 Block Of Otter Cove Tr;San Francisco;CA;1;;Premise Address
160920187;Sleeper;2016-04-01T00:00:00;1:57;2016-04-01T01:57:00;GOA;1300 Block Of Alemany Bl;San Francisco;CA;1;;Premise Address
160920188;Traffic Stop;2016-04-01T00:00:00;1:59;2016-04-01T01:59:00;ADV;Garden St/divisadero St;San Francisco;CA;1;;Intersection
160920190;Traf Violation Cite;2016-04-01T00:00:00;1:58;2016-04-01T01:58:00;GOA;400 Block Of Bridgeview Dr;San Francisco;CA;1;;Premise Address
160920193;919;2016-04-01T00:00:00;1:59;2016-04-01T01:59:00;HAN;300 Block Of Ellis St;San Francisco;CA;1;;Premise Address
160920194;Fight No Weapon;2016-04-01T00:00:00;2:01;2016-04-01T02:01:00;ABA;6th St/harrison St;San Francisco;CA;1;;Intersection
160920195;Audible Alarm;2016-04-01T00:00:00;2:01;2016-04-01T02:01:00;CAN;2500 Block Of Market St;San Francisco;CA;1;;Premise Address
160920197;Suspicious Person;2016-04-01T00:00:00;2:05;2016-04-01T02:05:00;GOA;Polk St/bush St;San Francisco;CA;1;;Intersection
160920198;417;2016-04-01T00:00:00;2:03;2016-04-01T02:03:00;GOA;1300 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160920199;Assault / Battery;2016-04-01T00:00:00;2:04;2016-04-01T02:04:00;HAN;16th St/guerrero St;San Francisco;CA;1;;Intersection
160920202;Person Screaming;2016-04-01T00:00:00;2:06;2016-04-01T02:06:00;NOM;400 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160920203;Passing Call;2016-04-01T00:00:00;2:11;2016-04-01T02:11:00;HAN;100 Block Of Scott St;San Francisco;CA;1;;Common Location
160920206;Passing Call;2016-04-01T00:00:00;2:14;2016-04-01T02:14:00;HAN;400 Block Of Duboce Av;San Francisco;CA;1;;Premise Address
160920207;Suspicious Vehicle;2016-04-01T00:00:00;2:14;2016-04-01T02:14:00;ADV;Lakeview Av/caine Av;San Francisco;CA;1;;Intersection
160920209;Mentally Disturbed;2016-04-01T00:00:00;2:13;2016-04-01T02:13:00;NOM;1400 Block Of Sturgeon St;Treasure Isla;CA;1;;Premise Address
160920210;Traffic Stop;2016-04-01T00:00:00;2:15;2016-04-01T02:15:00;CIT;Sunset Bl/yorba St;San Francisco;CA;1;;Intersection
160920211;Well Being Check;2016-04-01T00:00:00;2:13;2016-04-01T02:13:00;ADV;2200 Block Of Post St;San Francisco;CA;1;;Premise Address
160920214;811;2016-04-01T00:00:00;2:12;2016-04-01T02:12:00;HAN;3200 Block Of 24th St;San Francisco;CA;1;;Premise Address
160920216;Prowler;2016-04-01T00:00:00;2:13;2016-04-01T02:13:00;GOA;600 Block Of Eddy St;San Francisco;CA;1;;Premise Address
160920217;Suspicious Person;2016-04-01T00:00:00;2:21;2016-04-01T02:21:00;HAN;Leavenworth St/golden Gate Av;San Francisco;CA;1;;Intersection
160920218;Audible Alarm;2016-04-01T00:00:00;2:20;2016-04-01T02:20:00;PAS;2000 Block Of Bryant St;San Francisco;CA;1;;Premise Address
160920219;Intoxicated Person;2016-04-01T00:00:00;2:21;2016-04-01T02:21:00;HAN;700 Block Of Valencia St;San Francisco;CA;1;;Premise Address
160920221;Suicide Attempt;2016-04-01T00:00:00;2:22;2016-04-01T02:22:00;HAN;100 Block Of Silliman St;San Francisco;CA;1;;Premise Address
160920222;917;2016-04-01T00:00:00;2:24;2016-04-01T02:24:00;CAN;400 Block Of Ofarrell St;San Francisco;CA;1;;Premise Address
160920224;Suspicious Vehicle;2016-04-01T00:00:00;2:26;2016-04-01T02:26:00;ADV;Turk St/hyde St;San Francisco;CA;1;;Intersection
160920226;Music;2016-04-01T00:00:00;2:27;2016-04-01T02:27:00;ADV;2600 Block Of 43rd Av;San Francisco;CA;1;;Premise Address
160920229;Suspicious Person;2016-04-01T00:00:00;2:31;2016-04-01T02:31:00;ADV;200 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160920231;Audible Alarm;2016-04-01T00:00:00;2:32;2016-04-01T02:32:00;UTL;Sacramento St/presidio Av;San Francisco;CA;1;;Intersection
160920234;Person Screaming;2016-04-01T00:00:00;2:33;2016-04-01T02:33:00;HAN;Mason St/geary St;San Francisco;CA;1;;Intersection
160920235;H&r Veh Accident;2016-04-01T00:00:00;2:32;2016-04-01T02:32:00;UTL;Ocean Av/mission St;San Francisco;CA;1;;Intersection
160920237;Passing Call;2016-04-01T00:00:00;2:37;2016-04-01T02:37:00;HAN;900 Block Of La Playa;San Francisco;CA;1;;Premise Address
160920238;601;2016-04-01T00:00:00;2:36;2016-04-01T02:36:00;HAN;500 Block Of Valencia St;San Francisco;CA;1;;Premise Address
160920239;917/811;2016-04-01T00:00:00;2:38;2016-04-01T02:38:00;GOA;4200 Block Of Cesar Chavez St;San Francisco;CA;1;;Premise Address
160920240;Passing Call;2016-04-01T00:00:00;2:40;2016-04-01T02:40:00;HAN;200 Block Of Cameron Wy;San Francisco;CA;1;;Common Location
160920241;415;2016-04-01T00:00:00;2:40;2016-04-01T02:40:00;REP;Cedar St/larkin St;San Francisco;CA;1;;Intersection
160920242;Music;2016-04-01T00:00:00;2:40;2016-04-01T02:40:00;Not recorded;Cedar St/larkin St;San Francisco;CA;1;;Intersection
160920243;Passing Call;2016-04-01T00:00:00;2:41;2016-04-01T02:41:00;HAN;400 Block Of Duboce Av;San Francisco;CA;1;;Premise Address
160920249;Jo/bolo;2016-04-01T00:00:00;2:42;2016-04-01T02:42:00;GOA;1000 Block Of Turk St;San Francisco;CA;1;;Common Location
160920251;919;2016-04-01T00:00:00;2:43;2016-04-01T02:43:00;HAN;200 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920253;Suspicious Person;2016-04-01T00:00:00;2:44;2016-04-01T02:44:00;ADV;3300 Block Of Scott St;San Francisco;CA;1;;Premise Address
160920255;Audible Alarm;2016-04-01T00:00:00;2:45;2016-04-01T02:45:00;PAS;500 Block Of Toland St;San Francisco;CA;1;;Premise Address
160920257;Passing Call;2016-04-01T00:00:00;2:48;2016-04-01T02:48:00;HAN;Unit Block Eddy Street;;CA;1;;Geo-Override
160920258;Passing Call;2016-04-01T00:00:00;2:48;2016-04-01T02:48:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160920259;Passing Call;2016-04-01T00:00:00;2:49;2016-04-01T02:49:00;HAN;100 Blk Of Eddy Street;;CA;1;;Geo-Override
160920260;Passing Call;2016-04-01T00:00:00;2:50;2016-04-01T02:50:00;HAN;200 Blk Eddy Street;;CA;1;;Geo-Override
160920262;Poss;2016-04-01T00:00:00;2:49;2016-04-01T02:49:00;ADV;Chestnut St/venard Al;San Francisco;CA;1;;Intersection
160920264;Passing Call;2016-04-01T00:00:00;2:51;2016-04-01T02:51:00;HAN;300 Blk Eddy Street;;CA;1;;Geo-Override
160920266;Passing Call;2016-04-01T00:00:00;2:53;2016-04-01T02:53:00;HAN;400 Blk Eddy St;San Francisco;CA;1;;Geo-Override
160920269;Traffic Stop;2016-04-01T00:00:00;2:54;2016-04-01T02:54:00;ND;Powell St/geary St;San Francisco;CA;1;;Intersection
160920270;Noise Nuisance;2016-04-01T00:00:00;2:54;2016-04-01T02:54:00;GOA;500 Block Of Bright St;San Francisco;CA;1;;Premise Address
160920276;Petty Theft;2016-04-01T00:00:00;2:58;2016-04-01T02:58:00;HAN;Powell St/geary St;San Francisco;CA;1;;Intersection
160920280;Wanted Vehicle / Sub;2016-04-01T00:00:00;3:02;2016-04-01T03:02:00;HAN;Natoma St/5th St;San Francisco;CA;1;;Intersection
160920282;Wanted Vehicle / Sub;2016-04-01T00:00:00;3:06;2016-04-01T03:06:00;HAN;2400 Block Of 14th Av;San Francisco;CA;1;;Premise Address
160920284;Audible Alarm;2016-04-01T00:00:00;3:08;2016-04-01T03:08:00;PAS;100 Block Of Clement St;San Francisco;CA;1;;Premise Address
160920285;Ug;2016-04-01T00:00:00;3:09;2016-04-01T03:09:00;ND;2800 Block Of 16th St;San Francisco;CA;1;;Premise Address
160920286;Ip;2016-04-01T00:00:00;3:11;2016-04-01T03:11:00;CAN;100 Block Of Powell St;San Francisco;CA;1;;Premise Address
160920289;Noise Nuisance;2016-04-01T00:00:00;3:12;2016-04-01T03:12:00;CAN;400 Block Of Buckingham Wy;San Francisco;CA;1;;Premise Address
160920290;Fight No Weapon;2016-04-01T00:00:00;3:11;2016-04-01T03:11:00;ABA;100 Block Of Santos St;San Francisco;CA;1;;Premise Address
160920291;Poss Ip;2016-04-01T00:00:00;3:13;2016-04-01T03:13:00;HAN;25th St/folsom St;San Francisco;CA;1;;Intersection
160920294;Suspicious Person;2016-04-01T00:00:00;3:19;2016-04-01T03:19:00;HAN;Willow St/larkin St;San Francisco;CA;1;;Intersection
160920295;Hold-Up;2016-04-01T00:00:00;3:18;2016-04-01T03:18:00;PAS;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160920297;Audible Alarm;2016-04-01T00:00:00;3:20;2016-04-01T03:20:00;PAS;900 Block Of Kearny St;San Francisco;CA;1;;Premise Address
160920298;Poss;2016-04-01T00:00:00;3:19;2016-04-01T03:19:00;ND;Polk St/grove St;San Francisco;CA;1;;Intersection
160920299;531;2016-04-01T00:00:00;3:20;2016-04-01T03:20:00;HAN;2200 Block Of 17th St;San Francisco;CA;1;;Premise Address
160920300;Passing Call;2016-04-01T00:00:00;3:22;2016-04-01T03:22:00;Not recorded;1200 Blk Market St;San Francisco;CA;1;;Geo-Override
160920302;Homeless Complaint;2016-04-01T00:00:00;3:22;2016-04-01T03:22:00;ADV;9th St/mission St;San Francisco;CA;1;;Intersection
160920303;Susp;2016-04-01T00:00:00;3:21;2016-04-01T03:21:00;GOA;900 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920304;811;2016-04-01T00:00:00;3:22;2016-04-01T03:22:00;ADV;Polk St/california St;San Francisco;CA;1;;Intersection
160920305;Fare;2016-04-01T00:00:00;3:24;2016-04-01T03:24:00;ABA;18th St/mission St;San Francisco;CA;1;;Intersection
160920306;Passing Call;2016-04-01T00:00:00;3:26;2016-04-01T03:26:00;Not recorded;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160920310;Fight No Weapon Dv;2016-04-01T00:00:00;3:30;2016-04-01T03:30:00;ND;Marin St/3rd St;San Francisco;CA;1;;Intersection
160920311;415;2016-04-01T00:00:00;3:30;2016-04-01T03:30:00;GOA;800 Block Of Ofarrell St;San Francisco;CA;1;;Premise Address
160920312;Noise Nuisance;2016-04-01T00:00:00;3:32;2016-04-01T03:32:00;GOA;Funston Av/lake St;San Francisco;CA;1;;Intersection
160920313;Silent Alarm;2016-04-01T00:00:00;3:32;2016-04-01T03:32:00;HAN;1000 Block Of The Embarcadero Nor;San Francisco;CA;1;;Common Location
160920314;Fight No Weapon;2016-04-01T00:00:00;3:32;2016-04-01T03:32:00;UTL;900 Block Of Duncan St;San Francisco;CA;1;;Premise Address
160920315;Suspicious Person;2016-04-01T00:00:00;3:23;2016-04-01T03:23:00;NOM;1000 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920318;Poss;2016-04-01T00:00:00;3:35;2016-04-01T03:35:00;UTL;Golden Gate Av/webster St;San Francisco;CA;1;;Intersection
160920319;Trespasser;2016-04-01T00:00:00;3:36;2016-04-01T03:36:00;HAN;200 Block Of Bush St;San Francisco;CA;1;;Premise Address
160920320;Fight No Weapon;2016-04-01T00:00:00;3:38;2016-04-01T03:38:00;HAN;900 Block Of La Playa;San Francisco;CA;1;;Premise Address
160920321;Construction;2016-04-01T00:00:00;3:37;2016-04-01T03:37:00;ADV;3200 Block Of 16th St;San Francisco;CA;1;;Premise Address
160920322;Audible Alarm;2016-04-01T00:00:00;3:38;2016-04-01T03:38:00;ND;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160920323;Drugs;2016-04-01T00:00:00;3:38;2016-04-01T03:38:00;ADV;500 Block Of Brannan St;San Francisco;CA;1;;Premise Address
160920325;Campers;2016-04-01T00:00:00;3:36;2016-04-01T03:36:00;GOA;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160920327;Complaint Unkn;2016-04-01T00:00:00;3:42;2016-04-01T03:42:00;HAN;1100 Block Of Van Ness Av;San Francisco;CA;1;;Premise Address
160920328;Poss/601;2016-04-01T00:00:00;3:43;2016-04-01T03:43:00;GOA;500 Block Of Post St;San Francisco;CA;1;;Premise Address
160920329;Passing Call;2016-04-01T00:00:00;3:44;2016-04-01T03:44:00;GOA;2300 Blk Polk St;San Francisco;CA;1;;Geo-Override
160920330;Assault / Battery Dv;2016-04-01T00:00:00;3:42;2016-04-01T03:42:00;REP;800 Block Of Ofarrell St;San Francisco;CA;1;;Premise Address
160920334;Traf Violation Tow;2016-04-01T00:00:00;3:48;2016-04-01T03:48:00;CIT;800 Block Of Bryant St;San Francisco;CA;1;;Premise Address
160920336;X;2016-04-01T00:00:00;3:44;2016-04-01T03:44:00;ND;200 Block Of 2nd Av;San Francisco;CA;1;;Premise Address
160920337;Return;2016-04-01T00:00:00;3:49;2016-04-01T03:49:00;HAN;100 Block Of Dore St;San Francisco;CA;1;;Premise Address
160920340;Homeless Complaint;2016-04-01T00:00:00;3:54;2016-04-01T03:54:00;GOA;100 Block Of Beale St;San Francisco;CA;1;;Premise Address
160920341;Campers;2016-04-01T00:00:00;3:52;2016-04-01T03:52:00;REP;16th St/pond St;San Francisco;CA;1;;Intersection
160920343;Rtl;2016-04-01T00:00:00;3:55;2016-04-01T03:55:00;HAN;500 Block Of Brannan St;San Francisco;CA;1;;Premise Address
160920344;Verbal;2016-04-01T00:00:00;3:54;2016-04-01T03:54:00;ND;4700 Block Of Geary Bl;San Francisco;CA;1;;Premise Address
160920345;Traffic Stop;2016-04-01T00:00:00;3:57;2016-04-01T03:57:00;CIT;Leavenworth St/eddy St;San Francisco;CA;1;;Intersection
160920349;Audible Alarm;2016-04-01T00:00:00;4:01;2016-04-01T04:01:00;CAN;1500 Block Of Broadway;San Francisco;CA;1;;Premise Address
160920351;Fight No Weapon;2016-04-01T00:00:00;4:08;2016-04-01T04:08:00;HAN;2900 Block Of Kirkham St;San Francisco;CA;1;;Premise Address
160920352;518;2016-04-01T00:00:00;4:02;2016-04-01T04:02:00;NOM;600 Block Of 8th Av;San Francisco;CA;1;;Premise Address
160920354;Poss;2016-04-01T00:00:00;4:09;2016-04-01T04:09:00;GOA;2200 Block Of Bayshore Bl;San Francisco;CA;1;;Premise Address
160920356;Noise Nuisance;2016-04-01T00:00:00;4:10;2016-04-01T04:10:00;GOA;Dearborn St/18th St;San Francisco;CA;1;;Intersection
160920357;Meet W/officer;2016-04-01T00:00:00;4:13;2016-04-01T04:13:00;HAN;1900 Block Of Waller St;San Francisco;CA;1;;Common Location
160920358;Silent Alarm;2016-04-01T00:00:00;4:12;2016-04-01T04:12:00;GOA;400 Block Of South Van Ness Av;San Francisco;CA;1;;Premise Address
160920359;Poss;2016-04-01T00:00:00;4:16;2016-04-01T04:16:00;ND;The Embarcadero Sou/bryant St;San Francisco;CA;1;;Intersection
160920360;Fight No Weapon;2016-04-01T00:00:00;4:16;2016-04-01T04:16:00;HAN;200 Block Of Dakota St;San Francisco;CA;1;;Premise Address
160920362;Noise Nuisance;2016-04-01T00:00:00;4:21;2016-04-01T04:21:00;HAN;0 Block Of Clarence Pl;San Francisco;CA;1;;Premise Address
160920363;Complaint Unkn;2016-04-01T00:00:00;4:20;2016-04-01T04:20:00;UTL;1000 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920364;488;2016-04-01T00:00:00;4:19;2016-04-01T04:19:00;CAN;2000 Block Of Market St;San Francisco;CA;1;;Premise Address
160920365;Audible Alarm;2016-04-01T00:00:00;4:24;2016-04-01T04:24:00;CAN;1800 Block Of Egbert Av;San Francisco;CA;1;;Premise Address
160920366;H&r Veh Accident;2016-04-01T00:00:00;4:26;2016-04-01T04:26:00;ND;3300 Block Of Pierce St;San Francisco;CA;1;;Premise Address
160920367;Suspicious Person;2016-04-01T00:00:00;4:32;2016-04-01T04:32:00;CIT;1800 Block Of Oak St;San Francisco;CA;1;;Common Location
160920368;Suspicious Person;2016-04-01T00:00:00;4:30;2016-04-01T04:30:00;GOA;1000 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920369;Awol;2016-04-01T00:00:00;4:31;2016-04-01T04:31:00;REP;2200 Block Of Cayuga Av;San Francisco;CA;1;;Premise Address
160920370;Family;2016-04-01T00:00:00;4:26;2016-04-01T04:26:00;CAN;2400 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920371;Strongarm Robbery;2016-04-01T00:00:00;4:35;2016-04-01T04:35:00;REP;15th St/folsom St;San Francisco;CA;1;;Intersection
160920373;Passing Call;2016-04-01T00:00:00;4:41;2016-04-01T04:41:00;HAN;Armstrong Av/keith St;San Francisco;CA;1;;Intersection
160920374;Traffic Stop;2016-04-01T00:00:00;4:41;2016-04-01T04:41:00;ADV;Laguna St/geary Bl;San Francisco;CA;1;;Intersection
160920377;Stolen Vehicle;2016-04-01T00:00:00;4:43;2016-04-01T04:43:00;INC;23rd St/vermont St;San Francisco;CA;1;;Intersection
160920378;Fight No Weapon Dv;2016-04-01T00:00:00;4:42;2016-04-01T04:42:00;HAN;100 Block Of Central Av;San Francisco;CA;1;;Premise Address
160920379;Passing Call;2016-04-01T00:00:00;4:45;2016-04-01T04:45:00;HAN;Polk St/green St;San Francisco;CA;1;;Intersection
160920380;Passing Call;2016-04-01T00:00:00;4:45;2016-04-01T04:45:00;HAN;700 Blk Kirkwood Av;San Francisco;CA;1;;Geo-Override
160920383;Suspicious Vehicle;2016-04-01T00:00:00;4:46;2016-04-01T04:46:00;HAN;Van Ness Av/jackson St;San Francisco;CA;1;;Intersection
160920387;Strongarm Robbery;2016-04-01T00:00:00;4:43;2016-04-01T04:43:00;REP;19th St/dolores St;San Francisco;CA;1;;Intersection
160920389;Traffic Stop;2016-04-01T00:00:00;4:50;2016-04-01T04:50:00;HAN;Leavenworth St/mcallister St;San Francisco;CA;1;;Intersection
160920391;Audible Alarm;2016-04-01T00:00:00;4:50;2016-04-01T04:50:00;HAN;3500 Block Of 3rd St;San Francisco;CA;1;;Premise Address
160920393;Person Breaking In;2016-04-01T00:00:00;4:53;2016-04-01T04:53:00;UTL;0 Block Of Lucerne St;San Francisco;CA;1;;Premise Address
160920394;Traffic Stop;2016-04-01T00:00:00;4:53;2016-04-01T04:53:00;CIT;Lombard St/franklin St;San Francisco;CA;1;;Intersection
160920396;Homeless Complaint;2016-04-01T00:00:00;4:58;2016-04-01T04:58:00;HAN;100 Block Of Music Concourse Dr;San Francisco;CA;1;;Common Location
160920400;Well Being Check;2016-04-01T00:00:00;5:00;2016-04-01T05:00:00;PAS;2000 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920402;915;2016-04-01T00:00:00;5:03;2016-04-01T05:03:00;GOA;400 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920405;Noise Nuisance;2016-04-01T00:00:00;5:04;2016-04-01T05:04:00;HAN;1100 Block Of Larkin St;San Francisco;CA;1;;Premise Address
160920407;Passing Call;2016-04-01T00:00:00;5:06;2016-04-01T05:06:00;Not recorded;1200 Block Of Market St;San Francisco;CA;1;;Premise Address
160920408;Silent Alarm;2016-04-01T00:00:00;5:07;2016-04-01T05:07:00;PAS;1500 Block Of Mission St;San Francisco;CA;1;;Premise Address
160920409;Petty Theft;2016-04-01T00:00:00;5:09;2016-04-01T05:09:00;ND;32nd Av/clement St;San Francisco;CA;1;;Intersection
160920411;Aggressive;2016-04-01T00:00:00;5:09;2016-04-01T05:09:00;ADV;Fillmore St/ofarrell St;San Francisco;CA;1;;Intersection
160920412;Male;2016-04-01T00:00:00;5:11;2016-04-01T05:11:00;CAN;200 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920413;Audible Alarm;2016-04-01T00:00:00;5:13;2016-04-01T05:13:00;PAS;900 Block Of Kearny St;San Francisco;CA;1;;Premise Address
160920415;Homeless Complaint;2016-04-01T00:00:00;5:17;2016-04-01T05:17:00;CIT;200 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160920418;Homeless Complaint;2016-04-01T00:00:00;5:17;2016-04-01T05:17:00;HAN;Harrison St/8th St;San Francisco;CA;1;;Intersection
